EBCE	oslashdot	LATIN SMALL LETTER O WITH STROKE AND DOT ABOVE	Uni.: ; MUFI: 3.0
EBCF	pscapdot	LATIN LETTER SMALL CAPITAL P WITH DOT ABOVE	Uni.: ; MUFI: 3.0
EBD0	bscapdot	LATIN LETTER SMALL CAPITAL B WITH DOT ABOVE	Uni.: ; MUFI: 3.0
EBD1	drotdot	LATIN SMALL LETTER D ROTUNDA WITH DOT ABOVE	Uni.: ; MUFI: 3.0
EBD2	dscapdot	LATIN LETTER SMALL CAPITAL D WITH DOT ABOVE	Uni.: ; MUFI: 3.0
EBD3	Finsdot	LATIN CAPITAL LETTER INSULAR F WITH DOT ABOVE	Uni.: ; MUFI: 3.0
EBD4	finsdot	LATIN SMALL LETTER INSULAR F WITH DOT ABOVE	Uni.: ; MUFI: 3.0
EBD5	finssemiclosedot	LATIN SMALL LETTER SEMI-CLOSED INSULAR F WITH DOT ABOVE	Uni.: ; MUFI: 3.0
EBD6	finsclosedot	LATIN SMALL LETTER CLOSED INSULAR F WITH DOT ABOVE	Uni.: ; MUFI: 3.0
EBD7	fscapdot	LATIN LETTER SMALL CAPITAL F WITH DOT ABOVE	Uni.: ; MUFI: 3.0
EBDA	hscapdot	LATIN LETTER SMALL CAPITAL H WITH DOT ABOVE	Uni.: ; MUFI: 3.0
EBDB	kscapdot	LATIN LETTER SMALL CAPITAL K WITH DOT ABOVE	Uni.: ; MUFI: 3.0
EBDC	lscapdot	LATIN LETTER SMALL CAPITAL L WITH DOT ABOVE	Uni.: ; MUFI: 3.0
EBDD	mscapdot	LATIN LETTER SMALL CAPITAL M WITH DOT ABOVE	Uni.: ; MUFI: 3.0
EBDE	Oogondot	LATIN CAPITAL LETTER O WITH OGONEK AND DOT ABOVE	Uni.: ; MUFI: 3.0
EBDF	oogondot	LATIN SMALL LETTER O WITH OGONEK AND DOT ABOVE	Uni.: ; MUFI: 3.0
EBE0	Oslashdotbl	LATIN CAPITAL LETTER O WITH STROKE AND DOT BELOW	Uni.: ; MUFI: 3.0
EBE1	oslashdotbl	LATIN SMALL LETTER O WITH STROKE AND DOT BELOW	Uni.: ; MUFI: 3.0
EBE2	Juml	LATIN CAPITAL LETTER J WITH DIAERESIS	Uni.: ; MUFI: 3.0
EBE3	juml	LATIN SMALL LETTER J WITH DIAERESIS	Uni.: ; MUFI: 3.0
EBE4	OOliguml	LATIN CAPITAL LIGATURE OO WITH DIAERESIS	Uni.: ; MUFI: 3.0
EBE5	ooliguml	LATIN SMALL LIGATURE OO WITH DIAERESIS	Uni.: ; MUFI: 3.0
EBE6	PPliguml	LATIN CAPITAL LIGATURE PP WITH DIAERESIS	Uni.: ; MUFI: 3.0
EBE7	ppliguml	LATIN SMALL LIGATURE PP WITH DIAERESIS	Uni.: ; MUFI: 3.0
EBE8	YYliguml	LATIN CAPITAL LIGATURE YY WITH DIAERESIS	Uni.: ; MUFI: 3.0
EBE9	yyliguml	LATIN SMALL LIGATURE YY WITH DIAERESIS	Uni.: ; MUFI: 3.0
EBEA	AEligcurl	LATIN CAPITAL LETTER AE WITH CURL	Uni.: ; MUFI: 3.0
EBEB	aeligcurl	LATIN SMALL LETTER AE WITH CURL	Uni.: ; MUFI: 3.0
EBEC	Oslashmacracute	LATIN CAPITAL LETTER O WITH STROKE AND MACRON AND ACUTE	Uni.: ; MUFI: 3.0
EBED	oslashmacracute	LATIN SMALL LETTER O WITH STROKE AND MACRON AND ACUTE	Uni.: ; MUFI: 3.0
EBEE	Oslashbreve	LATIN CAPITAL LETTER O WITH STROKE AND BREVE	Uni.: ; MUFI: 3.0
EBEF	oslashbreve	LATIN SMALL LETTER O WITH STROKE AND BREVE	Uni.: ; MUFI: 3.0
EBF0	AVligogon	LATIN CAPITAL LIGATURE AV WITH OGONEK	Uni.: ; MUFI: 3.0
EBF1	avligogon	LATIN SMALL LIGATURE AV WITH OGONEK	Uni.: ; MUFI: 3.0
EBF2	Eogoncurl	LATIN CAPITAL LETTER E WITH OGONEK AND CURL	Uni.: ; MUFI: 3.0
EBF3	eogoncurl	LATIN SMALL LETTER E WITH OGONEK AND CURL	Uni.: ; MUFI: 3.0
EBF4	Adotacute	LATIN CAPITAL LETTER A WITH DOT ABOVE AND ACUTE	Uni.: ; MUFI: 3.0
EBF5	adotacute	LATIN SMALL LETTER A WITH DOT ABOVE AND ACUTE	Uni.: ; MUFI: 3.0
EBF6	Idotacute	LATIN CAPITAL LETTER I WITH DOT ABOVE AND ACUTE	Uni.: ; MUFI: 3.0
EBF7	idotacute	LATIN SMALL LETTER I WITH DOT ABOVE AND ACUTE	Uni.: ; MUFI: 3.0
EBF8	Odotacute	LATIN CAPITAL LETTER O WITH DOT ABOVE AND ACUTE	Uni.: ; MUFI: 3.0
EBF9	odotacute	LATIN SMALL LETTER O WITH DOT ABOVE AND ACUTE	Uni.: ; MUFI: 3.0
EBFA	Oogondotacute	LATIN CAPITAL LETTER O WITH OGONEK AND DOT ABOVE AND ACUTE	Uni.: ; MUFI: 3.0
EBFB	oogondotacute	LATIN SMALL LETTER O WITH OGONEK AND DOT ABOVE AND ACUTE	Uni.: ; MUFI: 3.0
EBFC	Oslashdotacute	LATIN CAPITAL LETTER O WITH STROKE AND DOT ABOVE AND ACUTE	Uni.: ; MUFI: 3.0
EBFD	oslashdotacute	LATIN SMALL LETTER O WITH STROKE AND DOT ABOVE AND ACUTE	Uni.: ; MUFI: 3.0
EBFE	Udotacute	LATIN CAPITAL LETTER U WITH DOT ABOVE AND ACUTE	Uni.: ; MUFI: 3.0
EBFF	udotacute	LATIN SMALL LETTER U WITH DOT ABOVE AND ACUTE	Uni.: ; MUFI: 3.0
EEC2	bblig	LATIN SMALL LIGATURE BB	Uni.: ; MUFI: 3.0
EEC3	bglig	LATIN SMALL LIGATURE BG	Uni.: ; MUFI: 3.0
EEC4	cklig	LATIN SMALL LIGATURE CK	Uni.: ; MUFI: 3.0
EEC5	ctlig	LATIN SMALL LIGATURE CT	Uni.: ; MUFI: 3.0
EEC6	drotdrotlig	LATIN SMALL LIGATURE DD ROTUNDA	Uni.: ; MUFI: 3.0
EEC7	eylig	LATIN SMALL LIGATURE EY	Uni.: ; MUFI: 3.0
EEC8	faumllig	LATIN SMALL LIGATURE F A WITH DIAERESIS	Uni.: ; MUFI: 3.0
EEC9	fjlig	LATIN SMALL LIGATURE FJ	Uni.: ; MUFI: 3.0
EECA	frlig	LATIN SMALL LIGATURE FR	Uni.: ; MUFI: 3.0
EECB	ftlig	LATIN SMALL LIGATURE FT	Uni.: ; MUFI: 3.0
EECC	fuumllig	LATIN SMALL LIGATURE F U WITH DIAERESIS	Uni.: ; MUFI: 3.0
EECD	fylig	LATIN SMALL LIGATURE FY	Uni.: ; MUFI: 3.0
EECE	fftlig	LATIN SMALL LIGATURE FFT	Uni.: ; MUFI: 3.0
EECF	ffylig	LATIN SMALL LIGATURE FFY	Uni.: ; MUFI: 3.0
EED0	ftylig	LATIN SMALL LIGATURE FTY	Uni.: ; MUFI: 3.0
EED1	gglig	LATIN SMALL LIGATURE GG	Uni.: ; MUFI: 3.0
EED2	gdlig	LATIN SMALL LIGATURE GD	Uni.: ; MUFI: 3.0
EED3	gdrotlig	LATIN SMALL LIGATURE G D ROTUNDA	Uni.: ; MUFI: 3.0
EED4	gethlig	LATIN SMALL LIGATURE G ETH	Uni.: ; MUFI: 3.0
EED5	nscapslonglig	LATIN SMALL LIGATURE SMALL CAPITAL N LONG S	Uni.: ; MUFI: 3.0
EED6	pplig	LATIN SMALL LIGATURE PP	Uni.: ; MUFI: 3.0
EED7	ppflourlig	LATIN SMALL LIGATURE PP WITH FLOURISH	Uni.: ; MUFI: 3.0
EED8	trlig	LATIN SMALL LIGATURE TR	Uni.: ; MUFI: 3.0
EED9	ttlig	LATIN SMALL LIGATURE TT	Uni.: ; MUFI: 3.0
EEDA	trottrotlig	LATIN SMALL LIGATURE T ROTUNDA T ROTUNDA	Uni.: ; MUFI: 3.0
EEDB	tylig	LATIN SMALL LIGATURE TY	Uni.: ; MUFI: 3.0
EEDC	tzlig	LATIN SMALL LIGATURE TZ	Uni.: ; MUFI: 3.0
EEDD	PPlig	LATIN CAPITAL LIGATURE PP	Uni.: ; MUFI: 3.0
EEDE	golig	LATIN SMALL LIGATURE GO	Uni.: ; MUFI: 3.0
EEDF	slongenl	LATIN ENLARGED LETTER SMALL LONG S	Uni.: ; MUFI: 3.0
EEE0	aenl	LATIN ENLARGED LETTER SMALL A	Uni.: ; MUFI: 3.0
EEE1	benl	LATIN ENLARGED LETTER SMALL B	Uni.: ; MUFI: 3.0
EEE2	cenl	LATIN ENLARGED LETTER SMALL C	Uni.: ; MUFI: 3.0
EEE3	denl	LATIN ENLARGED LETTER SMALL D	Uni.: ; MUFI: 3.0
EEE4	drotenl	LATIN ENLARGED LETTER D ROTUNDA	Uni.: ; MUFI: 3.0
EEE5	ethenl	LATIN ENLARGED LETTER SMALL ETH	Uni.: ; MUFI: 3.0
EEE6	eenl	LATIN ENLARGED LETTER SMALL E	Uni.: ; MUFI: 3.0
EEE7	fenl	LATIN ENLARGED LETTER SMALL F	Uni.: ; MUFI: 3.0
EEE8	genl	LATIN ENLARGED LETTER SMALL G	Uni.: ; MUFI: 3.0
EEE9	henl	LATIN ENLARGED LETTER SMALL H	Uni.: ; MUFI: 3.0
EEEA	ienl	LATIN ENLARGED LETTER SMALL I	Uni.: ; MUFI: 3.0
EEEB	jenl	LATIN ENLARGED LETTER SMALL J	Uni.: ; MUFI: 3.0
EEEC	kenl	LATIN ENLARGED LETTER SMALL K	Uni.: ; MUFI: 3.0
EEED	lenl	LATIN ENLARGED LETTER SMALL L	Uni.: ; MUFI: 3.0
EEEE	menl	LATIN ENLARGED LETTER SMALL M	Uni.: ; MUFI: 3.0
EEEF	nenl	LATIN ENLARGED LETTER SMALL N	Uni.: ; MUFI: 3.0
EEF0	oenl	LATIN ENLARGED LETTER SMALL O	Uni.: ; MUFI: 3.0
EEF1	penl	LATIN ENLARGED LETTER SMALL P	Uni.: ; MUFI: 3.0
EEF2	qenl	LATIN ENLARGED LETTER SMALL Q	Uni.: ; MUFI: 3.0
EEF3	renl	LATIN ENLARGED LETTER SMALL R	Uni.: ; MUFI: 3.0
EEF4	senl	LATIN ENLARGED LETTER SMALL S	Uni.: ; MUFI: 3.0
EEF5	tenl	LATIN ENLARGED LETTER SMALL T	Uni.: ; MUFI: 3.0
EEF6	thornenl	LATIN ENLARGED LETTER SMALL THORN	Uni.: ; MUFI: 3.0
EEF7	uenl	LATIN ENLARGED LETTER SMALL U	Uni.: ; MUFI: 3.0
EEF8	venl	LATIN ENLARGED LETTER SMALL V	Uni.: ; MUFI: 3.0
EEF9	wenl	LATIN ENLARGED LETTER SMALL W	Uni.: ; MUFI: 3.0
EEFA	xenl	LATIN ENLARGED LETTER SMALL X	Uni.: ; MUFI: 3.0
EEFB	yenl	LATIN ENLARGED LETTER SMALL Y	Uni.: ; MUFI: 3.0
EEFC	zenl	LATIN ENLARGED LETTER SMALL Z	Uni.: ; MUFI: 3.0
EEFD	inodotenl	LATIN ENLARGED LETTER SMALL DOTLESS I	Uni.: ; MUFI: 3.0
EEFE	jnodotenl	LATIN ENLARGED LETTER SMALL DOTLESS J	Uni.: ; MUFI: 3.0
EEFF	finsenl	LATIN ENLARGED LETTER SMALL INSULAR F	Uni.: ; MUFI: 3.0
EF0C	qscap	LATIN LETTER SMALL CAPITAL Q	Uni.: ; MUFI: 3.0
EF11	xscap	LATIN LETTER SMALL CAPITAL X	Uni.: ; MUFI: 3.0
EF15	thornscap	LATIN LETTER SMALL CAPITAL THORN	Uni.: ; MUFI: 3.0
EF20	gscapdot	LATIN LETTER SMALL CAPITAL G WITH DOT ABOVE	Uni.: ; MUFI: 3.0
EF21	nscapdot	LATIN LETTER SMALL CAPITAL N WITH DOT ABOVE	Uni.: ; MUFI: 3.0
EF22	rscapdot	LATIN LETTER SMALL CAPITAL R WITH DOT ABOVE	Uni.: ; MUFI: 3.0
EF23	sscapdot	LATIN LETTER SMALL CAPITAL S WITH DOT ABOVE	Uni.: ; MUFI: 3.0
EF24	tscapdot	LATIN LETTER SMALL CAPITAL T WITH DOT ABOVE	Uni.: ; MUFI: 3.0
EF25	bscapdotbl	LATIN LETTER SMALL CAPITAL B WITH DOT BELOW	Uni.: ; MUFI: 3.0
EF26	dscapdotbl	LATIN LETTER SMALL CAPITAL D WITH DOT BELOW	Uni.: ; MUFI: 3.0
EF27	gscapdotbl	LATIN LETTER SMALL CAPITAL G WITH DOT BELOW	Uni.: ; MUFI: 3.0
EF28	lscapdotbl	LATIN LETTER SMALL CAPITAL L WITH DOT BELOW	Uni.: ; MUFI: 3.0
EF29	mscapdotbl	LATIN LETTER SMALL CAPITAL M WITH DOT BELOW	Uni.: ; MUFI: 3.0
EF2A	nscapdotbl	LATIN LETTER SMALL CAPITAL N WITH DOT BELOW	Uni.: ; MUFI: 3.0
EF2B	rscapdotbl	LATIN LETTER SMALL CAPITAL R WITH DOT BELOW	Uni.: ; MUFI: 3.0
EF2C	sscapdotbl	LATIN LETTER SMALL CAPITAL S WITH DOT BELOW	Uni.: ; MUFI: 3.0
EF2D	tscapdotbl	LATIN LETTER SMALL CAPITAL T WITH DOT BELOW	Uni.: ; MUFI: 3.0
EFA0	aacloselig	LATIN SMALL LIGATURE AA CLOSED FORM	Uni.: ; MUFI: 3.0
EFA1	anecklesselig	LATIN SMALL LIGATURE NECKLESS A E	Uni.: ; MUFI: 3.0
EFA2	anecklessvlig	LATIN SMALL LIGATURE NECKLESS A V	Uni.: ; MUFI: 3.0
EFA3	aflig	LATIN SMALL LIGATURE AF	Uni.: ; MUFI: 3.0
EFA4	afinslig	LATIN SMALL LIGATURE A INSULAR F	Uni.: ; MUFI: 3.0
EFA5	aglig	LATIN SMALL LIGATURE AG	Uni.: ; MUFI: 3.0
EFA6	allig	LATIN SMALL LIGATURE AL	Uni.: ; MUFI: 3.0
EFA7	anlig	LATIN SMALL LIGATURE AN	Uni.: ; MUFI: 3.0
EFA8	anscaplig	LATIN SMALL LIGATURE A SMALL CAPITAL N	Uni.: ; MUFI: 3.0
EFA9	aplig	LATIN SMALL LIGATURE AP	Uni.: ; MUFI: 3.0
EFAA	arlig	LATIN SMALL LIGATURE AR	Uni.: ; MUFI: 3.0
EFAB	arscaplig	LATIN SMALL LIGATURE A SMALL CAPITAL R	Uni.: ; MUFI: 3.0
EFAC	athornlig	LATIN SMALL LIGATURE A THORN	Uni.: ; MUFI: 3.0
EFAD	oclig	LATIN SMALL LIGATURE OC	Uni.: ; MUFI: 3.0
EFAE	AnecklessElig	LATIN CAPITAL LIGATURE NECKLESS A E	Uni.: ; MUFI: 3.0
EFD8	uuligdblac	LATIN SMALL LIGATURE UU WITH DOUBLE ACUTE	Uni.: ; MUFI: 4.0 auto
EFD9	UUligdblac	LATIN CAPITAL LIGATURE UU WITH DOUBLE ACUTE 	Uni.: ; MUFI: 4.0 auto
EFDB	AEligdotacute	LATIN CAPITAL LETTER AE WITH DOT ABOVE AND ACUTE	Uni.: ; MUFI: 4.0 auto
EFDC	aeligdotacute	LATIN SMALL LETTER AE WITH DOT ABOVE AND ACUTE	Uni.: ; MUFI: 4.0 auto
EFDD	oeligenl	LATIN ENLARGED LETTER SMALL LIGATURE OE	Uni.: ; MUFI: 3.0
EFDE	aoligenl	LATIN ENLARGED LETTER SMALL LIGATURE AO	Uni.: ; MUFI: 3.0
EFDF	aaligenl	LATIN ENLARGED LETTER SMALL LIGATURE AA	Uni.: ; MUFI: 3.0
EFE0	AAligacute	LATIN CAPITAL LIGATURE AA WITH ACUTE	Uni.: ; MUFI: 3.0
EFE1	aaligacute	LATIN SMALL LIGATURE AA WITH ACUTE	Uni.: ; MUFI: 3.0
EFE2	AOligacute	LATIN CAPITAL LIGATURE AO WITH ACUTE	Uni.: ; MUFI: 3.0
EFE3	aoligacute	LATIN SMALL LIGATURE AO WITH ACUTE	Uni.: ; MUFI: 3.0
EFE4	AUligacute	LATIN CAPITAL LIGATURE AU WITH ACUTE	Uni.: ; MUFI: 3.0
EFE5	auligacute	LATIN SMALL LIGATURE AU WITH ACUTE	Uni.: ; MUFI: 3.0
EFE6	AVligacute	LATIN CAPITAL LIGATURE AV WITH ACUTE	Uni.: ; MUFI: 3.0
EFE7	avligacute	LATIN SMALL LIGATURE AV WITH ACUTE	Uni.: ; MUFI: 3.0
EFE8	OOligacute	LATIN CAPITAL LIGATURE OO WITH ACUTE	Uni.: ; MUFI: 3.0
EFE9	ooligacute	LATIN SMALL LIGATURE OO WITH ACUTE	Uni.: ; MUFI: 3.0
EFEA	AAligdblac	LATIN CAPITAL LIGATURE AA WITH DOUBLE ACUTE	Uni.: ; MUFI: 3.0
EFEB	aaligdblac	LATIN SMALL LIGATURE AA WITH DOUBLE ACUTE	Uni.: ; MUFI: 3.0
EFEC	OOligdblac	LATIN CAPITAL LIGATURE OO WITH DOUBLE ACUTE	Uni.: ; MUFI: 3.0
EFED	ooligdblac	LATIN SMALL LIGATURE OO WITH DOUBLE ACUTE	Uni.: ; MUFI: 3.0
EFEE	AAligdot	LATIN CAPITAL LIGATURE AA WITH DOT ABOVE	Uni.: ; MUFI: 3.0
EFEF	aaligdot	LATIN SMALL LIGATURE AA WITH DOT ABOVE	Uni.: ; MUFI: 3.0
EFF0	AYligdot	LATIN CAPITAL LIGATURE AY WITH DOT ABOVE	Uni.: ; MUFI: 3.0
EFF1	ayligdot	LATIN SMALL LIGATURE AY WITH DOT ABOVE	Uni.: ; MUFI: 3.0
EFF2	AAligdotbl	LATIN CAPITAL LIGATURE AA WITH DOT BELOW	Uni.: ; MUFI: 3.0
EFF3	aaligdotbl	LATIN SMALL LIGATURE AA WITH DOT BELOW	Uni.: ; MUFI: 3.0
EFF4	AOligdotbl	LATIN CAPITAL LIGATURE AO WITH DOT BELOW	Uni.: ; MUFI: 3.0
EFF5	aoligdotbl	LATIN SMALL LIGATURE AO WITH DOT BELOW	Uni.: ; MUFI: 3.0
EFF6	AUligdotbl	LATIN CAPITAL LIGATURE AU WITH DOT BELOW	Uni.: ; MUFI: 3.0
EFF7	auligdotbl	LATIN SMALL LIGATURE AU WITH DOT BELOW	Uni.: ; MUFI: 3.0
EFF8	AVligdotbl	LATIN CAPITAL LIGATURE AV WITH DOT BELOW	Uni.: ; MUFI: 3.0
EFF9	avligdotbl	LATIN SMALL LIGATURE AV WITH DOT BELOW	Uni.: ; MUFI: 3.0
EFFA	AYligdotbl	LATIN CAPITAL LIGATURE AY WITH DOT BELOW	Uni.: ; MUFI: 3.0
EFFB	ayligdotbl	LATIN SMALL LIGATURE AY WITH DOT BELOW	Uni.: ; MUFI: 3.0
EFFC	OOligdotbl	LATIN CAPITAL LIGATURE OO WITH DOT BELOW	Uni.: ; MUFI: 3.0
EFFD	ooligdotbl	LATIN SMALL LIGATURE OO WITH DOT BELOW	Uni.: ; MUFI: 3.0
EFFE	AAliguml	LATIN CAPITAL LIGATURE AA WITH DIAERESIS	Uni.: ; MUFI: 3.0
EFFF	aaliguml	LATIN SMALL LIGATURE AA WITH DIAERESIS	Uni.: ; MUFI: 3.0
F00A	macrhigh	COMBINING HIGH MACRON WITH FIXED HEIGHT (PART-WIDTH)	Uni.: ; MUFI: 3.0
F00B	macrmed	COMBINING MEDIUM-HIGH MACRON WITH FIXED HEIGHT (PART-WIDTH)	Uni.: ; MUFI: 3.0
F00C	ovlhigh	COMBINING HIGH OVERLINE WITH FIXED HEIGHT (FULL-WIDTH)	Uni.: ; MUFI: 3.0
F00D	ovlmed	COMBINING MEDIUM-HIGH OVERLINE WITH FIXED HEIGHT (FULL-WIDTH)	Uni.: ; MUFI: 3.0
F012	bsup	COMBINING LATIN SMALL LETTER B	Uni.: ; MUFI: 3.0
F013	bscapsup	COMBINING LATIN LETTER SMALL CAPITAL B	Uni.: ; MUFI: 3.0
F016	dscapsup	COMBINING LATIN LETTER SMALL CAPITAL D	Uni.: ; MUFI: 3.0
F017	fsup	COMBINING LATIN SMALL LETTER F	Uni.: ; MUFI: 3.0
F01C	kscapsup	COMBINING LATIN LETTER SMALL CAPITAL K	Uni.: ; MUFI: 3.0
F025	psup	COMBINING LATIN SMALL LETTER P	Uni.: ; MUFI: 3.0
F02A	tscapsup	COMBINING LATIN LETTER SMALL CAPITAL T	Uni.: ; MUFI: 3.0
F02B	ysup	COMBINING LATIN SMALL LETTER Y	Uni.: ; MUFI: 3.0
F02F	inodotsup	COMBINING LATIN SMALL LETTER DOTLESS I	Uni.: ; MUFI: 3.0
F030	jsup	COMBINING LATIN SMALL LETTER J	Uni.: ; MUFI: 3.0
F031	jnodotsup	COMBINING LATIN SMALL LETTER DOTLESS J	Uni.: ; MUFI: 3.0
F032	oslashsup	COMBINING LATIN LETTER SMALL O WITH STROKE	Uni.: ; MUFI: 3.0
F033	qsup	COMBINING LATIN SMALL LETTER Q	Uni.: ; MUFI: 3.0
F036	anligsup	COMBINING LATIN SMALL LIGATURE AN	Uni.: ; MUFI: 3.0
F038	arligsup	COMBINING LATIN SMALL LIGATURE AR	Uni.: ; MUFI: 3.0
F03A	anscapligsup	COMBINING LATIN SMALL LIGATURE A SMALL CAPITAL N	Uni.: ; MUFI: 3.0
F03B	trotsup	COMBINING LATIN LETTER T ROTUNDA	Uni.: ; MUFI: 3.0
F03C	wsup	COMBINING LATIN SMALL LETTER W	Uni.: ; MUFI: 3.0
F03D	thornsup	COMBINING LATIN SMALL LETTER THORN	Uni.: ; MUFI: 3.0
F03E	orrotsup	COMBINING LATIN SMALL LETTER O R ROTUNDA	Uni.: ; MUFI: 3.0
F03F	orumsup	COMBINING LATIN SMALL LETTER O RUM	Uni.: ; MUFI: 3.0
F040	rumsup	COMBINING LATIN SMALL LETTER RUM	Uni.: ; MUFI: 3.0
F106	Csqu	LATIN CAPITAL LETTER C SQUARE FORM	Uni.: ; MUFI: 3.0
F10A	Eunc	LATIN CAPITAL LETTER E UNCIAL FORM	Uni.: ; MUFI: 3.0
F10E	Gsqu	LATIN CAPITAL LETTER G SQUARE FORM	Uni.: ; MUFI: 3.0
F110	Hunc	LATIN CAPITAL LETTER UNCIAL H	Uni.: ; MUFI: 3.0
F11A	Munc	LATIN CAPITAL LETTER UNCIAL M	Uni.: ; MUFI: 3.0
F126	Sclose	LATIN CAPITAL LETTER S CLOSED FORM	Uni.: ; MUFI: 3.0
F127	slongdes	LATIN SMALL LETTER LONG S DESCENDING	Uni.: ; MUFI: 3.0
F128	sclose	LATIN SMALL LETTER S CLOSED FORM	Uni.: ; MUFI: 3.0
F130	arscapligsup	COMBINING LATIN SMALL LIGATURE A SMALL CAPITAL R	Uni.: ; MUFI: 3.0
F135	eogonsup	COMBINING LATIN SMALL LETTER E WITH OGONEK	Uni.: ; MUFI: 3.0
F136	emacrsup	COMBINING LATIN SMALL LETTER E WITH MACRON	Uni.: ; MUFI: 3.0
F13A	Asqu	LATIN CAPITAL LETTER A SQUARE FORM	Uni.: ; MUFI: 3.0
F13E	oogonsup	COMBINING LATIN SMALL LETTER O WITH OGONEK	Uni.: ; MUFI: 3.0
F13F	omacrsup	COMBINING LATIN SMALL LETTER O WITH MACRON	Uni.: ; MUFI: 3.0
F142	ET	LATIN ABBREVIATION SIGN CAPITAL ET	Uni.: ; MUFI: 3.0
F149	thornbarslash	LATIN SMALL LETTER THORN WITH DIAGONAL STROKE	Uni.: ; MUFI: 3.0
F153	urrot	COMBINING ABBREVIATION MARK SUPERSCRIPT UR ROUND R FORM	Uni.: ; MUFI: 3.0
F158	etslash	LATIN ABBREVIATION SIGN SMALL ET WITH STROKE	Uni.: ; MUFI: 3.0
F159	de	LATIN ABBREVIATION SIGN SMALL DE	Uni.: ; MUFI: 3.0
F160	punctinter	PUNCTUS INTERROGATIVUS	Uni.: ; MUFI: 3.0
F161	punctelev	PUNCTUS ELEVATUS	Uni.: ; MUFI: 3.0
F193	dcurl	LATIN SMALL LETTER D WITH CURL	Uni.: ; MUFI: 3.0
F194	fcurl	LATIN SMALL LETTER F WITH CURL	Uni.: ; MUFI: 3.0
F195	kcurl	LATIN SMALL LETTER K WITH CURL	Uni.: ; MUFI: 3.0
F196	gcurl	LATIN SMALL LETTER G WITH CURL	Uni.: ; MUFI: 3.0
F198	ccurl	LATIN SMALL LETTER C WITH CURL	Uni.: ; MUFI: 3.0
F199	tcurl	LATIN SMALL LETTER T WITH CURL	Uni.: ; MUFI: 3.0
F19A	nflour	LATIN SMALL LETTER N WITH FLOURISH	Uni.: ; MUFI: 3.0
F19B	rflour	LATIN SMALL LETTER R WITH FLOURISH	Uni.: ; MUFI: 3.0
F1A5	USbase	LATIN ABBREVIATION SIGN SPACING BASE-LINE CAPITAL US	Uni.: ; MUFI: 3.0
F1A6	usbase	LATIN ABBREVIATION SIGN SPACING BASE-LINE US	Uni.: ; MUFI: 3.0
F1A7	ETslash	LATIN ABBREVIATION SIGN CAPITAL ET WITH STROKE	Uni.: ; MUFI: 3.0
F1AC	sem	LATIN ABBREVIATION SIGN SEMICOLON	Uni.: ; MUFI: 3.0
F1BB	chlig	LATIN SMALL LIGATURE CH	Uni.: ; MUFI: 4.0 auto
F1BC	foumllig	LATIN SMALL LIGATURE F O WITH DIAERESIS	Uni.: ; MUFI: 3.0
F1BD	smallzero	SMALL BASE LINE ZERO SIGN	Uni.: ; MUFI: 3.0
F1BE	Vmod	MODIFIER CAPITAL LETTER V	Uni.: ; MUFI: 3.0
F1BF	Xmod	MODIFIER CAPITAL LETTER X	Uni.: ; MUFI: 3.0
F1C0	arbar	COMBINING ABBREVIATION MARK BAR ABOVE WITH DOT	Uni.: ; MUFI: 3.0
F1C1	rabar	COMBINING ABBREVIATION MARK SUPERSCRIPT RA OPEN A FORM WITH BAR ABOVE	Uni.: ; MUFI: 3.0
F1C2	urlemn	COMBINING ABBREVIATION MARK SUPERSCRIPT UR LEMNISKATE FORM	Uni.: ; MUFI: 3.0
F1C5	combcurlhigh	COMBINING CURL HIGH POSITION	Uni.: ; MUFI: 3.0
F1C7	erang	COMBINING ABBREVIATION MARK ZIGZAG ABOVE ANGLE FORM	Uni.: ; MUFI: 3.0
F1C8	ercurl	COMBINING ABBREVIATION MARK ZIGZAG ABOVE CURLY FORM	Uni.: ; MUFI: 3.0
F1CA	combdothigh	COMBINING DOT ABOVE HIGH POSITION	Uni.: ; MUFI: 3.0
F1CC	combcurlbar	COMBINING CURLY BAR ABOVE	Uni.: ; MUFI: 3.0
F1D2	tridagger	TRIPLE DAGGER	Uni.: ; MUFI: 4.0 auto
F1DA	midring	MIDDLE RING	Uni.: ; MUFI: 3.0
F1DB	ramus	PALM BRANCH	Uni.: ; MUFI: 3.0
F1E0	medcom	MEDIEVAL COMMA	Uni.: ; MUFI: 3.0
F1E1	parag	PARAGRAPHUS	Uni.: ; MUFI: 3.0
F1E2	posit	COMMA POSITURA	Uni.: ; MUFI: 3.0
F1E3	ductsimpl	HIGH COMMA POSITURA (SIMPLEX DUCTUS)	Uni.: ; MUFI: 3.0
F1E4	punctposit	PUNCTUS WITH COMMA POSITURA	Uni.: ; MUFI: 3.0
F1E5	colmidcomposit	COLON WITH MIDDLE COMMA POSITURA	Uni.: ; MUFI: 3.0
F1E6	tridotscomposit	THREE DOTS WITH COMMA POSITURA	Uni.: ; MUFI: 3.0
F1E7	punctexclam	PUNCTUS EXCLAMATIVUS	Uni.: ; MUFI: 3.0
F1E8	punctintertilde	PUNCTUS INTERROGATIVUS HORIZONTAL TILDE	Uni.: ; MUFI: 3.0
F1EA	punctvers	PUNCTUS VERSUS	Uni.: ; MUFI: 3.0
F1EC	renvoi	SIGNE DE RENVOI	Uni.: ; MUFI: 3.0
